conversation_id,created_at,favorite_count,full_text,hashtags/0,hashtags/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,hashtags/6,hashtags/7,hashtags/8,hashtags/9,hashtags/10,hashtags/11,hashtags/12,hashtags/13,hashtags/14,hashtags/15,hashtags/16,hashtags/17,hashtags/18,hashtags/19,id,is_quote_tweet,media/0/media_url,media/0/type,media/1/media_url,media/1/type,media/2/media_url,media/2/type,media/3/media_url,media/3/type,quoted_tweet/#sort_index,quoted_tweet/conversation_id,quoted_tweet/created_at,quoted_tweet/favorite_count,quoted_tweet/full_text,quoted_tweet/hashtags/0,quoted_tweet/hashtags/1,quoted_tweet/hashtags/2,quoted_tweet/id,quoted_tweet/is_quote_tweet,quoted_tweet/media/0/media_url,quoted_tweet/media/0/type,quoted_tweet/media/1/media_url,quoted_tweet/media/1/type,quoted_tweet/reply_count,quoted_tweet/replying_to_tweet,quoted_tweet/retweet_count,quoted_tweet/url,quoted_tweet/urls/0/display_url,quoted_tweet/urls/0/expanded_url,quoted_tweet/urls/0/url,quoted_tweet/user_mentions/0/id_str,quoted_tweet/user_mentions/0/name,quoted_tweet/user_mentions/0/screen_name,quoted_tweet/view_count,reply_count,replying_to_tweet,retweet_count,startUrl,url,urls/0/display_url,urls/0/expanded_url,urls/0/url,urls/1/display_url,urls/1/expanded_url,urls/1/url,urls/2/display_url,urls/2/expanded_url,urls/2/url,user_mentions/0/id_str,user_mentions/0/name,user_mentions/0/screen_name,user_mentions/1/id_str,user_mentions/1/name,user_mentions/1/screen_name,user_mentions/2/id_str,user_mentions/2/name,user_mentions/2/screen_name,user_mentions/3/id_str,user_mentions/3/name,user_mentions/3/screen_name,user_mentions/4/id_str,user_mentions/4/name,user_mentions/4/screen_name,user_mentions/5/id_str,user_mentions/5/name,user_mentions/5/screen_name,user_mentions/6/id_str,user_mentions/6/name,user_mentions/6/screen_name,view_count
1.64081E+18,2023-03-28T20:06:08.000Z,0,The X-Files may get a reboot with a 'diverse cast' from Black Panther director Ryan Coogler https://t.co/tncSG9djwE,,,,,,,,,,,,,,,,,,,,,1.64081E+18,FALSE,https://pbs.twimg.com/media/FsVRuqCaIAUFFaO.jpg,photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/DTNNEWUpdates/status/1640807502702088194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
1.64081E+18,2023-03-28T20:05:49.000Z,2,I Want Ryan Coogler To Quit Black Panther Franchise and Do X-Files Instead,,,,,,,,,,,,,,,,,,,,,1.64081E+18,TRUE,,,,,,,,,1.64077E+18,1.64077E+18,2023-03-28T17:38:35.000Z,12355,"Ryan Coogler is developing a new ‘X-FILES’ series with a diverse cast.

(via: https://t.co/fIbStVySH7) https://t.co/CMunWQKYfj",,,,1.64077E+18,FALSE,https://pbs.twimg.com/media/FsUv9LeWIAYHSY-.jpg,photo,https://pbs.twimg.com/media/FsUv9MeWAAAafoG.jpg,photo,774,,1429,https://twitter.com/DiscussingFilm/status/1640770371698696224,bloody-disgusting.com/tv/3756331/the…,https://bloody-disgusting.com/tv/3756331/the-x-files-ryan-coogler-developing-a-new-take-on-the-series/,https://t.co/fIbStVySH7,,,,1216975,0,,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/terrellaustin45/status/1640807423697985536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
1.64081E+18,2023-03-28T20:05:24.000Z,1,"Denver friends 🙏🏼 I have officially started ticket sales for my first event!
Come into your personal power and embody your most authentic expression 🪞 We will be connecting to Black Panther medicine and the energies of the Aries New Moon/Solar Eclipse 🌑
https://t.co/Xdj7WTFImV",,,,,,,,,,,,,,,,,,,,,1.64081E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/urfriend444/status/1640807319809282061,eventbrite.com/e/600896988067,https://www.eventbrite.com/e/600896988067,https://t.co/Xdj7WTFImV,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
1.64081E+18,2023-03-28T20:04:56.000Z,0,Watching Black Panther in theaters and seeing Killmonger take his shirt off,,,,,,,,,,,,,,,,,,,,,1.64081E+18,TRUE,,,,,,,,,1.63962E+18,1.63962E+18,2023-03-25T13:34:13.000Z,5783,"YOU! LGBT+ PERSON!

How did you realize you were one of the letters? https://t.co/BjDd4t50Lq",,,,1.63962E+18,FALSE,https://pbs.twimg.com/media/FsEbQPaXwAIe4Fj.jpg,photo,,,1776,,279,https://twitter.com/pika_spl/status/1639621712311459841,,,,,,,5415688,0,,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/BrozzerYoussef/status/1640807202851020800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1.64081E+18,2023-03-28T20:04:03.000Z,0,"Có thể có X-Files mới từ đạo diễn Black Panther Ryan Coogler
https://t.co/nAscU9rflM",,,,,,,,,,,,,,,,,,,,,1.64081E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/TinMoiGio1/status/1640806980972613635,tinmoiz.com/co-the-co-x-fi…,https://www.tinmoiz.com/co-the-co-x-files-moi-tu-dao-dien-black-panther-ryan-coogler-822371,https://t.co/nAscU9rflM,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
1.64081E+18,2023-03-28T20:02:19.000Z,9,There was a time where if you posted “yeah I’m just not sure Black Panther was the best movie of all time” people would dox and attempted murder you,,,,,,,,,,,,,,,,,,,,,1.64081E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,https://twitter.com/jakebeleafs/status/1640806207525998607,1,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/jakebeleafs/status/1640806544848871424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271
1.64081E+18,2023-03-28T20:02:13.000Z,0,Wow the latest black panther sucks. First marvel movie am watching that sucks.,,,,,,,,,,,,,,,,,,,,,1.64081E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/ug_audacity/status/1640806517677932545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1.64075E+18,2023-03-28T20:01:34.000Z,0,@LewisJo58265023 Black Panther did not make as much as the first one. But go on,,,,,,,,,,,,,,,,,,,,,1.64081E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,https://twitter.com/LewisJo58265023/status/1640745204486373376,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/pabloLorenzo69/status/1640806356990193664,,,,,,,,,,1.14545E+18,Lewis Jones,LewisJo58265023,,,,,,,,,,,,,,,,,,,3
1.64075E+18,2023-03-28T19:59:09.000Z,0,@CWAllAmericanHC What if she pick somebody that none of us expect. And thea gone get turnt out by that black panther without the suit lookin dude,,,,,,,,,,,,,,,,,,,,,1.64081E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,https://twitter.com/CWAllAmericanHC/status/1640746925660971010,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/_Thomasdj75/status/1640805745871704065,,,,,,,,,,1.37228E+18,All American: Homecoming,CWAllAmericanHC,,,,,,,,,,,,,,,,,,,12
1.64081E+18,2023-03-28T19:58:23.000Z,0,"Que mamada que black panther fue nominada a los Oscars y Logan no, jajaja",,,,,,,,,,,,,,,,,,,,,1.64081E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/JoseRamirez_RC/status/1640805554967793671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
1.6408E+18,2023-03-28T19:58:07.000Z,0,@Blackpanther408 Black Panther are you still single?🙊,,,,,,,,,,,,,,,,,,,,,1.64081E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,https://twitter.com/Blackpanther408/status/1640798942039343106,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/MasaabaRhodin/status/1640805488576155648,,,,,,,,,,1.48929E+18,Black Panther🇺🇬,Blackpanther408,,,,,,,,,,,,,,,,,,,2
1.64034E+18,2023-03-28T19:56:53.000Z,1,"@harleyqwayne @lunekity @odestolovers This is not a Black Panther fanart, this was an artist who drew her OC in a black panther costume and it ended up that a lot of people like you started stealing this artist's art and accusing her of racism",,,,,,,,,,,,,,,,,,,,,1.64081E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,https://twitter.com/harleyqwayne/status/1640411230547615744,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/Samandriade/status/1640805176335388708,,,,,,,,,,1.49605E+18,m✩chi thee dc ceo,harleyqwayne,1.33016E+18,wren ^_^,lunekity,1.56562E+18,&& percy is watching twin peaks,odestolovers,,,,,,,,,,,,,14
1.64079E+18,2023-03-28T19:56:13.000Z,0,@shopDisney Black Panther #shopDisneyFavoritePinSweepstakes,shopDisneyFavoritePinSweepstakes,,,,,,,,,,,,,,,,,,,,1.64081E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,https://twitter.com/shopDisney/status/1640790860819320842,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/idavdi/status/1640805011113365528,,,,,,,,,,78411917,shopDisney,shopDisney,,,,,,,,,,,,,,,,,,,2
1.6405E+18,2023-03-28T19:55:52.000Z,0,"@GabyMeza8 Aprovechen y traigan a un blanco, y también sería interesante un blanco vestido de black panther y rey de wakanda sería algo disruptivo",,,,,,,,,,,,,,,,,,,,,1.6408E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,https://twitter.com/GabyMeza8/status/1640502564809580544,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/david_alcace/status/1640804921552539650,,,,,,,,,,394263283,Gaby Meza - 🍿🌈,GabyMeza8,,,,,,,,,,,,,,,,,,,4
1.64077E+18,2023-03-28T19:55:40.000Z,0,"@bucchicafenold7 Kyogamba kalinga black panther, oba you just failed to understand it",,,,,,,,,,,,,,,,,,,,,1.6408E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,https://twitter.com/bucchicafenold7/status/1640768088336465959,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/SendiFant/status/1640804868964208642,,,,,,,,,,1.50593E+18,Cafénold 007🇨🇩🧐,bucchicafenold7,,,,,,,,,,,,,,,,,,,2
1.6408E+18,2023-03-28T19:55:34.000Z,0,"Recuperando ""Black Panther: Wakanda Forever"" che inizio 💔🥹

Regina Ramonda ❤️",,,,,,,,,,,,,,,,,,,,,1.6408E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/AlessiaBabbo/status/1640804847564869655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
1.60961E+18,2023-03-28T19:54:53.000Z,0,"""Black Panther: Wakanda Forever"" (Ryan Coogler) 6✍️. https://t.co/oPHZy8ZFzm",,,,,,,,,,,,,,,,,,,,,1.6408E+18,FALSE,https://pbs.twimg.com/media/FsVPJOmWAAEvDIh.png,photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,https://twitter.com/NoelRives/status/1640075213617463301,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/NoelRives/status/1640804671899029506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
1.64077E+18,2023-03-28T19:54:10.000Z,0,"@yhung_xx @mtc33_k @IGN The original black panther is one of the most overrated piece of media ever. No way home is decent fun, but shouldn’t be held as the crown jewel of super hero films.",,,,,,,,,,,,,,,,,,,,,1.6408E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,https://twitter.com/yhung_xx/status/1640803593518460929,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/bigcookiereal/status/1640804494127648802,,,,,,,,,,8.1316E+17,🖤❤️,yhung_xx,1.36374E+18,M,mtc33_k,18927441,IGN,IGN,,,,,,,,,,,,,18
1.6408E+18,2023-03-28T19:53:46.000Z,0,There might be new X-Files from Black Panther director Ryan Coogler https://t.co/pfN8ZHJ8tq https://t.co/KYPcjo36B8,,,,,,,,,,,,,,,,,,,,,1.6408E+18,FALSE,https://pbs.twimg.com/media/FsVO5kwagAIS_N3.jpg,photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/EODoguslu/status/1640804391849689088,dlvr.it/SldFrm,http://dlvr.it/SldFrm,https://t.co/pfN8ZHJ8tq,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
1.6408E+18,2023-03-28T19:53:42.000Z,38,"Any fans of The X-Files tv series out there? Welcoming today’s news that ‘Black Panther' #director Ryan Coogler is developing a #remake of ‘The X-Files’ #series, and with a diverse cast. Can’t wait to add it to my list!
https://t.co/0yyi9vIvTX

#RyanCoogler #TheXFiles #XFiles https://t.co/qXH1DtJcQC",director,remake,series,RyanCoogler,TheXFiles,XFiles,,,,,,,,,,,,,,,1.6408E+18,FALSE,https://pbs.twimg.com/media/FsVNqtCaYAEx7jo.jpg,photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,2,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/SIEDAHGARRETT/status/1640804374107820032,trib.al/Ybc6il7,http://trib.al/Ybc6il7,https://t.co/0yyi9vIvTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195
1.64077E+18,2023-03-28T17:38:35.000Z,12355,"Ryan Coogler is developing a new ‘X-FILES’ series with a diverse cast.

(via: https://t.co/fIbStVySH7) https://t.co/CMunWQKYfj",,,,,,,,,,,,,,,,,,,,,1.64077E+18,FALSE,https://pbs.twimg.com/media/FsUv9LeWIAYHSY-.jpg,photo,https://pbs.twimg.com/media/FsUv9MeWAAAafoG.jpg,photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774,,1429,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/DiscussingFilm/status/1640770371698696224,bloody-disgusting.com/tv/3756331/the…,https://bloody-disgusting.com/tv/3756331/the-x-files-ryan-coogler-developing-a-new-take-on-the-series/,https://t.co/fIbStVySH7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216975
1.63962E+18,2023-03-25T13:34:13.000Z,5783,"YOU! LGBT+ PERSON!

How did you realize you were one of the letters? https://t.co/BjDd4t50Lq",,,,,,,,,,,,,,,,,,,,,1.63962E+18,FALSE,https://pbs.twimg.com/media/FsEbQPaXwAIe4Fj.jpg,photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1776,,279,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/pika_spl/status/1639621712311459841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5415688
1.6408E+18,2023-03-28T19:52:45.000Z,1,Black Panther director Ryan Coogler is reviving the X-Files show with a new take! https://t.co/Ckvmd9S8b2,,,,,,,,,,,,,,,,,,,,,1.6408E+18,FALSE,https://pbs.twimg.com/media/FsVOqB1X0BAYK60.jpg,photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/unoffmovies/status/1640804136580009998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
1.64077E+18,2023-03-28T19:51:55.000Z,1,"@yhung_xx @IGN Black panther 2 was dog shii

Nwh was fine.

Read a book once in a while, itll help you realize you're spoon fed mediocrity.",,,,,,,,,,,,,,,,,,,,,1.6408E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,https://twitter.com/yhung_xx/status/1640803593518460929,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/mtc33_k/status/1640803925162102784,,,,,,,,,,8.1316E+17,🖤❤️,yhung_xx,18927441,IGN,IGN,,,,,,,,,,,,,,,,13
1.6408E+18,2023-03-28T19:50:54.000Z,0,"Also, Black Panther sucks. 

Creed was good, though.",,,,,,,,,,,,,,,,,,,,,1.6408E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,https://twitter.com/hentai_surprise/status/1640803433975365633,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/hentai_surprise/status/1640803672962617351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
1.64077E+18,2023-03-28T19:50:36.000Z,0,@mtc33_k @IGN Are you ignoring Spider-Man NWH and Black Panther? 😭😂😂,,,,,,,,,,,,,,,,,,,,,1.6408E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,https://twitter.com/mtc33_k/status/1640770900701368321,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/yhung_xx/status/1640803593518460929,,,,,,,,,,1.36374E+18,M,mtc33_k,18927441,IGN,IGN,,,,,,,,,,,,,,,,18
1.6408E+18,2023-03-28T19:50:07.000Z,0,#marvelknights #BlackPanther #football #futbol https://t.co/Gne9a7Joik,marvelknights,BlackPanther,football,futbol,,,,,,,,,,,,,,,,,1.6408E+18,FALSE,https://pbs.twimg.com/ext_tw_video_thumb/1640802996408799251/pu/img/j-y87ecbShtCumlu.jpg,photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/JimDusk/status/1640803474022584338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1.63977E+18,2023-03-28T19:49:44.000Z,0,"@KatyMontgomerie @AlastairSuzanna @Alyssa3467 @blackpanther_97 @Augustus_gl00p_ @juneey777 @derekhoustonv3 Sir, stop.",,,,,,,,,,,,,,,,,,,,,1.6408E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,https://twitter.com/KatyMontgomerie/status/1640361891678543872,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/bowl_of_misch/status/1640803376941223949,,,,,,,,,,7.47044E+17,Katy Montgomerie 🦗,KatyMontgomerie,1.40125E+18,Suzanna 🇫🇮🇺🇸,AlastairSuzanna,51348620,Alyssa Nguyen,Alyssa3467,9.81303E+17,❤️🏵️Aurora,blackpanther_97,1.41691E+18,Pomegranate,Augustus_gl00p_,1.63644E+18,junee,juneey777,1.59633E+18,T. Derek Paine,derekhoustonv3,8
1.64078E+18,2023-03-28T19:48:05.000Z,0,@ThSleepyVampire @JesusOtwwwwww @VermilViathan @VaushV Has Black Panther Party commit any act of terrorism?,,,,,,,,,,,,,,,,,,,,,1.6408E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,https://twitter.com/ThSleepyVampire/status/1640791568495017984,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/knap_maciej/status/1640802963965857800,,,,,,,,,,1.19675E+18,Declan Morningstar,ThSleepyVampire,1.46083E+18,NM,JesusOtwwwwww,1.31151E+18,Viathan 🔆,VermilViathan,1.09957E+18,Vaush,VaushV,,,,,,,,,,12
1.63977E+18,2023-03-28T19:47:33.000Z,0,"@juneey777 @SamusEevee @AlastairSuzanna @Alyssa3467 @KatyMontgomerie @blackpanther_97 @Augustus_gl00p_ If you insist on being around other people's children, and keep secrets from their parents, you are a pedo.",,,,,,,,,,,,,,,,,,,,,1.6408E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,https://twitter.com/juneey777/status/1640798247559258112,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/derekhoustonv3/status/1640802827688726548,,,,,,,,,,1.63644E+18,junee,juneey777,1.37896E+18,Samantha 🦖🦕,SamusEevee,1.40125E+18,Suzanna 🇫🇮🇺🇸,AlastairSuzanna,51348620,Alyssa Nguyen,Alyssa3467,7.47044E+17,Katy Montgomerie 🦗,KatyMontgomerie,9.81303E+17,❤️🏵️Aurora,blackpanther_97,1.41691E+18,Pomegranate,Augustus_gl00p_,2
1.6408E+18,2023-03-28T19:47:29.000Z,4,not i bought expired crackers but atleast black panther on it 👩🏾‍🦯 https://t.co/e66yDCSGNj,,,,,,,,,,,,,,,,,,,,,1.6408E+18,FALSE,https://pbs.twimg.com/media/FsVNdYGX0AgLi_v.jpg,photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/roastbeefgoblin/status/1640802812039921664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
1.63977E+18,2023-03-28T19:46:54.000Z,0,"@juneey777 @AlastairSuzanna @Alyssa3467 @KatyMontgomerie @blackpanther_97 @Augustus_gl00p_ You're the aggressors for thinking not wanting to play make believe with you is ""aggression"".",,,,,,,,,,,,,,,,,,,,,1.6408E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,https://twitter.com/juneey777/status/1640798627458322434,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/derekhoustonv3/status/1640802663204900881,,,,,,,,,,1.63644E+18,junee,juneey777,1.40125E+18,Suzanna 🇫🇮🇺🇸,AlastairSuzanna,51348620,Alyssa Nguyen,Alyssa3467,7.47044E+17,Katy Montgomerie 🦗,KatyMontgomerie,9.81303E+17,❤️🏵️Aurora,blackpanther_97,1.41691E+18,Pomegranate,Augustus_gl00p_,,,,3
1.64077E+18,2023-03-28T19:46:47.000Z,0,"@DisneyPlusES 🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢
Paso de largo ver esta película. Es como ver Black Panther pero actuado por blancos. No sirve.
Estamos llegando con Disney que no saben dar un nuevo personaje a un latino,negro,chino,etc... Así la idea es coger una historia y cambiar los orígenes.",,,,,,,,,,,,,,,,,,,,,1.6408E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,https://twitter.com/DisneyPlusES/status/1640769549917200385,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/RtR_1900/status/1640802636642279425,,,,,,,,,,1.01136E+18,Disney+ España,DisneyPlusES,,,,,,,,,,,,,,,,,,,24
1.6408E+18,2023-03-28T19:46:37.000Z,0,"X-Files Creator Claims Ryan Coogler Is Rebooting The Franchise: Ryan Coogler, the director of Creed and both Black Panther films, may be eying another franchise for adaptation. In a… https://t.co/NN7zLR3amG  | https://t.co/Q66mJ6kVXp  | https://t.co/mfR4u20cXO #gaming #news https://t.co/g72GC7tx54",gaming,news,,,,,,,,,,,,,,,,,,,1.6408E+18,FALSE,https://pbs.twimg.com/media/FsVNQzbaYAEaDZU.jpg,photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/eStream_Studios/status/1640802591834771456,dlvr.it/SldFC4,http://dlvr.it/SldFC4,https://t.co/NN7zLR3amG,bit.ly/Binance55,http://bit.ly/Binance55,https://t.co/Q66mJ6kVXp,cryptogator.co,http://cryptogator.co,https://t.co/mfR4u20cXO,,,,,,,,,,,,,,,,,,,,,,6
1.6408E+18,2023-03-28T19:44:53.000Z,0,"lmao @GaiaArcade is rewatching Black Panther 2 talking bout ""Namor was right""",,,,,,,,,,,,,,,,,,,,,1.6408E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/Lucid00/status/1640802158793707532,,,,,,,,,,95516024,Honeybunch,GaiaArcade,,,,,,,,,,,,,,,,,,,11
1.64075E+18,2023-03-28T19:43:16.000Z,0,@BwoweIvan I swear it was overrated just like the new Black Panther Wakanda.,,,,,,,,,,,,,,,,,,,,,1.6408E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,https://twitter.com/BwoweIvan/status/1640747550767456257,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/KevinSituation1/status/1640801749370916871,,,,,,,,,,2440289845,Ivan Bwowe,BwoweIvan,,,,,,,,,,,,,,,,,,,2
1.6408E+18,2023-03-28T19:42:35.000Z,0,Have been reading on ionic plasma thrusters and I find them quite fascinating. I believe it’s the kind of propulsion technology that will be capable of creating aircrafts that can both move really fast and hover (like the ones in black panther),,,,,,,,,,,,,,,,,,,,,1.6408E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/oke_alusi/status/1640801577865818115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
1.6408E+18,2023-03-28T19:41:57.000Z,0,"En proyecto #ExpedienteX de la mano de #RyanCoogler, el responsable de #Creed y #BlackPanther. https://t.co/HSQ1lKgqkp",ExpedienteX,RyanCoogler,Creed,BlackPanther,,,,,,,,,,,,,,,,,1.6408E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/chacalito74/status/1640801417295286278,slashfilm.com/1241240/new-x-…,https://www.slashfilm.com/1241240/new-x-files-series-coming-from-creed-and-black-panther-director-ryan-coogler/,https://t.co/HSQ1lKgqkp,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
1.6408E+18,2023-03-28T19:41:19.000Z,0,Rihanna - Lift Me Up (From Black Panther_ Wakanda Forever),,,,,,,,,,,,,,,,,,,,,1.6408E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/fleek98fm/status/1640801257664200706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
1.6408E+18,2023-03-28T19:39:48.000Z,0,"The X-Files reboot coming from Ryan Coogler?.
 Ryan Coogler sent the Rocky franchise off in a completely new direction with his film Creed, then made one of the most highly respected entries in the Marvel Cinematic Universe with Black Panther. Now, whil https://t.co/6Zhe1JrVJM",,,,,,,,,,,,,,,,,,,,,1.6408E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,https://twitter.com/search?q=Black%20Panther&src=typed_query&f=live,https://twitter.com/PicnicKDM/status/1640800878994116620,postly.app/2PUT,https://postly.app/2PUT,https://t.co/6Zhe1JrVJM,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
